,Andorra,Argentina,Aruba,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam
2022-11-07 00:00:00,0.0,0.0,0.0,0.0,3258.0,0.0,251.0,0.0,364.0,7.0,0.0,20.0,0.0,1310.0,97.0,0.0,0.0,0.0,7704.0,19022.0,0.0,0.0,0.0,159.0,5.0,0.0,0.0,114.0,62.0,474.0,174.0,99.0,6.0,0.0,43.0,690.0,21178.0,70.0,4732.0,0.0,0.0,61398.0,0.0,0.0,0.0,532.0,1.0,0.0,0.0,21.0,937.0,3828.0,64.0,215.0,965.0,20666.0,136.0,83684.0,0.0,77.0,0.0,0.0,29.0,98.0,20.0,0.0,209.0,347.0,1.0,34.0,33.0,44.0,707.0,0.0,19678.0,0.0,71.0,0.0,0.0,1267.0,1458.0,130.0,596.0,961.0,353.0,180.0,4421.0,0.0,0.0,130.0,476.0,1676.0,24.0,263.0,205.0,62273.0,0.0,6.0,0.0,153.0,1101.0,0.0,0.0,0.0,263.0,2665.0,0.0,0.0,51.0,365.0
2022-11-08 00:00:00,0.0,0.0,0.0,0.0,2557.0,0.0,369.0,0.0,273.0,0.0,0.0,12.0,17.0,1077.0,672.0,0.0,0.0,10.0,5319.0,27606.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1426.0,61.0,474.0,0.0,176.0,0.0,0.0,111.0,635.0,3642.0,276.0,50505.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,0.0,0.0,54.0,625.0,6601.0,360.0,18.0,1308.0,10241.0,0.0,0.0,0.0,483.0,0.0,1.0,559.0,4.0,23.0,0.0,196.0,0.0,13.0,25.0,11.0,0.0,614.0,368.0,0.0,0.0,189.0,0.0,0.0,399.0,696.0,746.0,347.0,599.0,459.0,258.0,4320.0,0.0,43.0,210.0,809.0,3568.0,133.0,1171.0,718.0,62472.0,0.0,16.0,40.0,617.0,4415.0,0.0,0.0,9587.0,260.0,3267.0,0.0,0.0,12.0,442.0
2022-11-09 00:00:00,0.0,0.0,0.0,0.0,3938.0,10.0,249.0,0.0,1326.0,0.0,0.0,39.0,29.0,4042.0,360.0,0.0,0.0,0.0,4030.0,27796.0,0.0,0.0,0.0,229.0,2.0,0.0,0.0,1053.0,78.0,733.0,0.0,56.0,0.0,0.0,83.0,3175.0,40591.0,198.0,45690.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,40.0,4556.0,51.0,811.0,6186.0,91.0,191.0,1154.0,38905.0,0.0,87410.0,0.0,507.0,0.0,0.0,346.0,107.0,20.0,0.0,913.0,0.0,17.0,29.0,95.0,0.0,1230.0,0.0,0.0,0.0,160.0,0.0,0.0,152.0,1145.0,538.0,1204.0,403.0,410.0,588.0,5335.0,0.0,14.0,169.0,816.0,2982.0,158.0,803.0,436.0,55365.0,0.0,4.0,0.0,831.0,3614.0,0.0,0.0,0.0,254.0,4321.0,0.0,0.0,12.0,468.0
2022-11-10 00:00:00,76.0,0.0,44.0,0.0,4746.0,0.0,260.0,0.0,911.0,0.0,0.0,38.0,14.0,12661.0,467.0,0.0,0.0,4.0,7523.0,25157.0,0.0,0.0,0.0,375.0,3.0,18.0,0.0,912.0,37.0,650.0,0.0,8.0,0.0,0.0,83.0,2231.0,28117.0,171.0,36912.0,78.0,0.0,0.0,0.0,0.0,61.0,0.0,6.0,25.0,0.0,45.0,1016.0,6294.0,97.0,528.0,1127.0,28172.0,0.0,78577.0,0.0,449.0,274.0,2.0,284.0,285.0,15.0,0.0,763.0,0.0,18.0,46.0,127.0,0.0,1094.0,0.0,0.0,0.0,153.0,0.0,0.0,1557.0,1267.0,492.0,1089.0,903.0,361.0,534.0,5594.0,0.0,16.0,148.0,723.0,2765.0,158.0,697.0,528.0,54519.0,0.0,15.0,3.0,653.0,3427.0,0.0,0.0,0.0,266.0,3829.0,0.0,0.0,15.0,416.0
2022-11-11 00:00:00,0.0,0.0,0.0,0.0,3949.0,6.0,247.0,0.0,806.0,0.0,0.0,40.0,31.0,9406.0,305.0,0.0,0.0,0.0,8225.0,23346.0,0.0,0.0,2448.0,263.0,8.0,0.0,3625.0,795.0,68.0,884.0,0.0,104.0,0.0,0.0,81.0,2162.0,26601.0,176.0,31040.0,0.0,0.0,0.0,0.0,380.0,0.0,479.0,8.0,0.0,0.0,34.0,842.0,6247.0,72.0,364.0,1055.0,28196.0,0.0,153579.0,0.0,388.0,50.0,2.0,263.0,145.0,16.0,81.0,786.0,0.0,11.0,49.0,119.0,0.0,1083.0,0.0,0.0,0.0,131.0,0.0,0.0,1861.0,0.0,476.0,944.0,1536.0,340.0,423.0,5554.0,2.0,12.0,122.0,737.0,2278.0,146.0,559.0,0.0,54328.0,0.0,15.0,21.0,620.0,3118.0,0.0,0.0,0.0,251.0,3577.0,282897.0,0.0,65.0,630.0
2022-11-12 00:00:00,0.0,0.0,0.0,0.0,3433.0,0.0,197.0,0.0,718.0,0.0,0.0,33.0,22.0,12017.0,308.0,0.0,18805.0,8.0,7235.0,22533.0,1027.0,5.0,0.0,197.0,0.0,0.0,0.0,750.0,36.0,544.0,0.0,78.0,0.0,0.0,58.0,1797.0,26241.0,171.0,27287.0,0.0,45.0,0.0,0.0,0.0,0.0,661.0,0.0,54.0,0.0,25.0,833.0,6179.0,50.0,263.0,975.0,27233.0,0.0,68894.0,0.0,395.0,38.0,0.0,222.0,150.0,24.0,0.0,819.0,0.0,24.0,29.0,108.0,0.0,960.0,0.0,0.0,50.0,141.0,0.0,69.0,2103.0,2356.0,73.0,960.0,1287.0,307.0,361.0,5514.0,0.0,22.0,104.0,607.0,1279.0,123.0,682.0,1094.0,48362.0,21896.0,22.0,0.0,574.0,3117.0,3166.0,0.0,0.0,220.0,3205.0,0.0,0.0,27.0,277.0
2022-11-13 00:00:00,0.0,1486.0,0.0,73573.0,3709.0,0.0,179.0,121.0,202.0,0.0,0.0,0.0,25.0,18622.0,131.0,0.0,0.0,0.0,6604.0,22192.0,0.0,0.0,0.0,244.0,6.0,0.0,0.0,164.0,32.0,491.0,48.0,239.0,0.0,0.0,37.0,1863.0,5577.0,107.0,6134.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,25.0,0.0,13.0,734.0,4877.0,81.0,226.0,589.0,27768.0,0.0,37555.0,0.0,242.0,70.0,0.0,21.0,91.0,10.0,0.0,693.0,0.0,10.0,31.0,103.0,0.0,864.0,0.0,0.0,0.0,66.0,1372.0,0.0,2461.0,1759.0,84.0,946.0,808.0,206.0,241.0,5364.0,0.0,4.0,61.0,452.0,2223.0,80.0,192.0,464.0,23765.0,0.0,11.0,0.0,311.0,1761.0,0.0,15299.0,0.0,217.0,2892.0,0.0,816.0,33.0,242.0
2022-11-14 00:00:00,0.0,0.0,0.0,0.0,2836.0,0.0,231.0,0.0,351.0,53.0,0.0,59.0,21.0,3739.0,77.0,0.0,0.0,0.0,5820.0,20002.0,0.0,0.0,0.0,156.0,4.0,0.0,0.0,94.0,58.0,491.0,25.0,2179.0,8.0,0.0,37.0,629.0,27155.0,91.0,4412.0,0.0,0.0,56194.0,0.0,0.0,0.0,445.0,7.0,0.0,0.0,16.0,547.0,4408.0,57.0,283.0,1279.0,22801.0,0.0,102829.0,0.0,93.0,35.0,0.0,20.0,106.0,11.0,0.0,256.0,278.0,3.0,22.0,56.0,47.0,572.0,0.0,21885.0,0.0,70.0,0.0,0.0,2087.0,1015.0,85.0,523.0,0.0,254.0,141.0,4578.0,0.0,5.0,75.0,392.0,1312.0,20.0,257.0,0.0,72883.0,0.0,14.0,13.0,177.0,1182.0,0.0,0.0,0.0,206.0,2433.0,0.0,0.0,122.0,203.0
2022-11-15 00:00:00,0.0,0.0,0.0,0.0,2177.0,0.0,233.0,0.0,201.0,0.0,0.0,16.0,15.0,994.0,479.0,0.0,0.0,1.0,3974.0,21861.0,0.0,0.0,0.0,32.0,7.0,0.0,0.0,1274.0,53.0,494.0,49.0,0.0,0.0,0.0,108.0,607.0,6000.0,266.0,38963.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,3.0,0.0,0.0,39.0,0.0,7893.0,51.0,33.0,1560.0,11313.0,0.0,107702.0,0.0,554.0,69.0,4.0,506.0,29.0,21.0,0.0,259.0,0.0,25.0,21.0,22.0,0.0,445.0,440.0,0.0,0.0,168.0,0.0,0.0,648.0,986.0,688.0,379.0,1027.0,417.0,256.0,4431.0,0.0,50.0,127.0,791.0,3111.0,130.0,1224.0,1161.0,66587.0,0.0,24.0,0.0,506.0,4622.0,0.0,0.0,7317.0,200.0,2912.0,0.0,0.0,51.0,581.0
2022-11-16 00:00:00,0.0,0.0,71.0,0.0,4001.0,8.0,296.0,0.0,1156.0,0.0,0.0,51.0,32.0,8123.0,305.0,0.0,0.0,3.0,3116.0,27172.0,0.0,0.0,0.0,168.0,2.0,29.0,0.0,902.0,49.0,686.0,57.0,0.0,0.0,0.0,83.0,3121.0,48971.0,193.0,37969.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,19.0,4431.0,20.0,501.0,8486.0,54.0,29.0,1473.0,47334.0,0.0,93005.0,0.0,505.0,47.0,3.0,273.0,180.0,12.0,0.0,1102.0,0.0,15.0,39.0,149.0,0.0,1054.0,0.0,0.0,0.0,153.0,0.0,0.0,338.0,819.0,506.0,1425.0,0.0,362.0,490.0,5380.0,0.0,5.0,107.0,801.0,2184.0,155.0,928.0,1179.0,55437.0,0.0,0.0,17.0,728.0,3843.0,0.0,0.0,0.0,194.0,3923.0,0.0,0.0,26.0,502.0
2022-11-17 00:00:00,160.0,0.0,0.0,0.0,4901.0,3.0,202.0,0.0,932.0,0.0,35.0,59.0,24.0,2073.0,262.0,0.0,0.0,0.0,6589.0,24683.0,0.0,0.0,0.0,400.0,2.0,0.0,0.0,856.0,82.0,662.0,87.0,0.0,0.0,0.0,92.0,2186.0,34681.0,170.0,30398.0,0.0,0.0,0.0,0.0,0.0,128.0,559.0,28.0,34.0,0.0,46.0,635.0,7822.0,74.0,465.0,1226.0,36187.0,0.0,0.0,0.0,450.0,110.0,0.0,276.0,216.0,19.0,0.0,1018.0,0.0,13.0,27.0,129.0,0.0,925.0,0.0,0.0,0.0,151.0,0.0,0.0,2559.0,1153.0,432.0,1137.0,1859.0,410.0,429.0,5680.0,0.0,34.0,87.0,705.0,2088.0,122.0,904.0,643.0,49418.0,0.0,10.0,0.0,636.0,3629.0,0.0,0.0,0.0,216.0,3533.0,0.0,0.0,28.0,509.0
2022-11-18 00:00:00,0.0,0.0,0.0,0.0,4509.0,3.0,241.0,0.0,915.0,0.0,0.0,66.0,20.0,14946.0,220.0,0.0,0.0,0.0,6904.0,22194.0,1298.0,0.0,2733.0,269.0,0.0,0.0,3736.0,123.0,78.0,574.0,82.0,0.0,0.0,0.0,71.0,2082.0,32756.0,139.0,26955.0,24.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,28.0,656.0,6699.0,35.0,295.0,1389.0,35710.0,0.0,174262.0,0.0,415.0,94.0,1.0,214.0,189.0,13.0,0.0,1034.0,0.0,18.0,33.0,122.0,0.0,920.0,0.0,0.0,0.0,142.0,0.0,0.0,2403.0,0.0,359.0,968.0,0.0,316.0,441.0,5546.0,0.0,29.0,83.0,674.0,0.0,42.0,819.0,458.0,50435.0,0.0,16.0,5.0,644.0,3337.0,0.0,0.0,0.0,237.0,3261.0,274984.0,0.0,45.0,259.0
2022-11-19 00:00:00,0.0,0.0,0.0,0.0,4245.0,4.0,138.0,0.0,863.0,0.0,0.0,50.0,15.0,32970.0,275.0,0.0,16141.0,2.0,6457.0,20709.0,0.0,2.0,0.0,231.0,3.0,0.0,0.0,694.0,29.0,488.0,108.0,0.0,0.0,0.0,72.0,1740.0,36869.0,149.0,25781.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,21.0,49.0,0.0,29.0,556.0,6383.0,47.0,280.0,1252.0,34830.0,0.0,77722.0,0.0,79.0,65.0,2.0,236.0,201.0,8.0,0.0,951.0,0.0,13.0,25.0,138.0,0.0,852.0,0.0,0.0,41.0,150.0,0.0,22.0,3048.0,2727.0,392.0,887.0,3196.0,280.0,396.0,5445.0,0.0,24.0,67.0,658.0,0.0,100.0,944.0,598.0,46011.0,22182.0,16.0,0.0,614.0,2906.0,3957.0,0.0,0.0,225.0,3037.0,0.0,0.0,103.0,435.0
2022-11-20 00:00:00,0.0,2206.0,0.0,83407.0,3844.0,0.0,138.0,0.0,850.0,0.0,0.0,106.0,13.0,28452.0,84.0,0.0,0.0,0.0,6153.0,20582.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,180.0,27.0,461.0,82.0,0.0,0.0,0.0,39.0,1690.0,45916.0,69.0,6058.0,0.0,0.0,0.0,0.0,389.0,0.0,629.0,2.0,0.0,0.0,21.0,492.0,5172.0,47.0,180.0,646.0,32838.0,52.0,42424.0,0.0,216.0,50.0,1.0,26.0,163.0,14.0,771.0,988.0,0.0,6.0,21.0,89.0,0.0,810.0,0.0,0.0,0.0,83.0,3103.0,0.0,3357.0,1103.0,71.0,785.0,1316.0,147.0,323.0,5217.0,7.0,5.0,45.0,499.0,4741.0,59.0,309.0,0.0,23091.0,0.0,8.0,8.0,327.0,1824.0,0.0,0.0,0.0,241.0,2773.0,0.0,852.0,96.0,274.0
2022-11-21 00:00:00,0.0,0.0,0.0,0.0,3082.0,0.0,215.0,0.0,393.0,5.0,0.0,0.0,24.0,7714.0,51.0,0.0,0.0,0.0,5397.0,16085.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,113.0,49.0,461.0,50.0,2607.0,11.0,0.0,26.0,536.0,14180.0,56.0,3541.0,13.0,0.0,54024.0,0.0,0.0,0.0,554.0,14.0,0.0,0.0,20.0,406.0,4306.0,38.0,214.0,1519.0,25955.0,0.0,121236.0,0.0,106.0,32.0,1.0,31.0,98.0,8.0,0.0,299.0,313.0,4.0,14.0,49.0,34.0,499.0,0.0,0.0,0.0,77.0,0.0,0.0,4501.0,817.0,86.0,548.0,1120.0,271.0,167.0,4662.0,17.0,6.0,58.0,363.0,1098.0,38.0,294.0,0.0,72873.0,0.0,17.0,0.0,223.0,1149.0,0.0,0.0,0.0,233.0,2430.0,0.0,0.0,0.0,370.0
2022-11-22 00:00:00,0.0,0.0,0.0,0.0,2449.0,0.0,178.0,0.0,220.0,0.0,0.0,20.0,10.0,4325.0,397.0,0.0,0.0,1.0,3636.0,22959.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1322.0,0.0,464.0,107.0,0.0,0.0,0.0,85.0,591.0,6731.0,240.0,36525.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,5.0,0.0,0.0,27.0,294.0,7644.0,72.0,18.0,1795.0,12671.0,0.0,133361.0,0.0,615.0,52.0,0.0,498.0,11.0,18.0,0.0,294.0,0.0,38.0,13.0,35.0,0.0,435.0,0.0,0.0,0.0,173.0,0.0,0.0,2256.0,710.0,597.0,341.0,0.0,274.0,215.0,4460.0,0.0,69.0,89.0,673.0,2388.0,92.0,1583.0,900.0,70324.0,0.0,24.0,12.0,474.0,4414.0,0.0,0.0,6757.0,206.0,2888.0,0.0,0.0,106.0,316.0
2022-11-23 00:00:00,0.0,0.0,74.0,0.0,4583.0,0.0,146.0,0.0,1446.0,0.0,0.0,66.0,30.0,23760.0,210.0,0.0,0.0,0.0,2698.0,24259.0,0.0,0.0,0.0,214.0,8.0,23.0,0.0,969.0,0.0,613.0,151.0,0.0,0.0,0.0,87.0,3010.0,64772.0,146.0,37956.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,4.0,168.0,4098.0,39.0,360.0,7221.0,48.0,26.0,1685.0,50281.0,0.0,60108.0,0.0,636.0,31.0,2.0,322.0,260.0,13.0,0.0,448.0,0.0,17.0,22.0,247.0,0.0,971.0,0.0,0.0,0.0,170.0,0.0,0.0,1352.0,576.0,449.0,1058.0,1152.0,283.0,0.0,5631.0,0.0,34.0,63.0,667.0,1688.0,75.0,1184.0,380.0,59089.0,0.0,17.0,0.0,770.0,3439.0,0.0,0.0,0.0,187.0,3938.0,0.0,0.0,51.0,546.0
2022-11-24 00:00:00,0.0,0.0,0.0,0.0,5693.0,0.0,169.0,0.0,1149.0,0.0,0.0,68.0,17.0,16858.0,252.0,0.0,0.0,0.0,5604.0,21534.0,0.0,0.0,0.0,381.0,9.0,0.0,0.0,787.0,0.0,676.0,200.0,0.0,0.0,0.0,71.0,2040.0,49188.0,58.0,31825.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,3.0,88.0,0.0,40.0,408.0,7110.0,30.0,428.0,1483.0,35640.0,0.0,0.0,0.0,541.0,53.0,2.0,302.0,234.0,16.0,0.0,1626.0,0.0,29.0,30.0,219.0,0.0,854.0,0.0,0.0,0.0,171.0,0.0,0.0,4726.0,1141.0,454.0,824.0,1006.0,229.0,0.0,5784.0,0.0,39.0,51.0,645.0,1615.0,145.0,1141.0,843.0,53698.0,0.0,23.0,0.0,842.0,3403.0,0.0,0.0,0.0,200.0,3806.0,0.0,0.0,47.0,489.0
2022-11-25 00:00:00,0.0,0.0,0.0,0.0,4825.0,18.0,0.0,0.0,1189.0,0.0,0.0,89.0,19.0,29884.0,198.0,0.0,0.0,1.0,6106.0,19808.0,0.0,0.0,0.0,331.0,6.0,0.0,4214.0,747.0,0.0,714.0,0.0,0.0,0.0,0.0,74.0,1942.0,48321.0,180.0,27971.0,0.0,0.0,0.0,0.0,0.0,214.0,941.0,10.0,95.0,0.0,31.0,347.0,5976.0,46.0,263.0,1604.0,36907.0,0.0,243167.0,0.0,458.0,61.0,2.0,315.0,210.0,4.0,0.0,1600.0,0.0,21.0,20.0,150.0,0.0,783.0,0.0,0.0,0.0,149.0,0.0,0.0,6203.0,0.0,390.0,843.0,1395.0,293.0,0.0,5992.0,0.0,35.0,42.0,571.0,958.0,111.0,1035.0,514.0,52648.0,0.0,24.0,0.0,800.0,2867.0,0.0,0.0,0.0,224.0,3617.0,300171.0,0.0,112.0,574.0
2022-11-26 00:00:00,0.0,0.0,0.0,0.0,4486.0,2.0,228.0,0.0,1173.0,0.0,0.0,92.0,18.0,22637.0,183.0,0.0,15083.0,1.0,5559.0,18978.0,2112.0,3.0,2538.0,241.0,3.0,0.0,0.0,768.0,0.0,700.0,555.0,0.0,0.0,0.0,79.0,1780.0,48629.0,136.0,26184.0,0.0,9.0,0.0,0.0,0.0,0.0,1182.0,2.0,74.0,0.0,29.0,389.0,5469.0,0.0,385.0,1369.0,34596.0,0.0,98476.0,0.0,518.0,57.0,3.0,339.0,204.0,11.0,0.0,1576.0,0.0,36.0,20.0,170.0,0.0,813.0,0.0,24759.0,30.0,168.0,0.0,93.0,6676.0,3155.0,421.0,856.0,0.0,230.0,0.0,6088.0,0.0,33.0,40.0,612.0,1312.0,143.0,1109.0,0.0,47028.0,21783.0,16.0,0.0,703.0,2703.0,4914.0,0.0,0.0,213.0,3327.0,0.0,0.0,63.0,427.0
2022-11-27 00:00:00,0.0,3323.0,0.0,97897.0,4207.0,3.0,90.0,871.0,1080.0,0.0,0.0,103.0,13.0,44830.0,50.0,0.0,0.0,1.0,4684.0,19122.0,0.0,0.0,0.0,278.0,5.0,0.0,0.0,157.0,0.0,704.0,215.0,0.0,0.0,0.0,34.0,1750.0,48331.0,73.0,6443.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,5.0,90.0,0.0,13.0,343.0,4151.0,34.0,217.0,773.0,32408.0,55.0,49117.0,0.0,250.0,56.0,0.0,30.0,120.0,4.0,0.0,1536.0,0.0,7.0,28.0,159.0,0.0,757.0,0.0,0.0,0.0,99.0,6435.0,0.0,7163.0,1219.0,78.0,806.0,0.0,214.0,0.0,5918.0,0.0,5.0,30.0,473.0,1278.0,61.0,406.0,1081.0,22327.0,0.0,12.0,0.0,419.0,1556.0,0.0,0.0,0.0,195.0,2904.0,0.0,988.0,92.0,358.0
2022-11-28 00:00:00,0.0,0.0,0.0,0.0,3485.0,0.0,148.0,0.0,506.0,1.0,0.0,93.0,12.0,0.0,46.0,0.0,0.0,0.0,4343.0,16306.0,0.0,0.0,0.0,181.0,7.0,0.0,0.0,103.0,248.0,472.0,150.0,3688.0,11.0,0.0,44.0,605.0,36230.0,59.0,3684.0,0.0,0.0,44446.0,0.0,824.0,0.0,846.0,8.0,0.0,0.0,19.0,291.0,3225.0,63.0,267.0,1660.0,23956.0,0.0,135096.0,0.0,61.0,24.0,2.0,23.0,124.0,6.0,621.0,579.0,319.0,0.0,9.0,101.0,91.0,479.0,61.0,0.0,0.0,102.0,0.0,0.0,6883.0,1111.0,94.0,384.0,2036.0,260.0,2387.0,5048.0,0.0,4.0,34.0,317.0,817.0,40.0,419.0,0.0,71476.0,0.0,4.0,0.0,250.0,983.0,0.0,0.0,0.0,133.0,2551.0,0.0,0.0,97.0,333.0
2022-11-29 00:00:00,0.0,0.0,0.0,0.0,2970.0,0.0,147.0,0.0,279.0,0.0,0.0,65.0,11.0,18698.0,288.0,0.0,0.0,0.0,2927.0,23662.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,1405.0,0.0,650.0,218.0,0.0,11.0,0.0,114.0,560.0,9251.0,198.0,39445.0,9.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,177.0,0.0,43.0,215.0,5766.0,45.0,25.0,2043.0,12266.0,0.0,138396.0,0.0,537.0,34.0,1.0,590.0,12.0,15.0,0.0,540.0,0.0,46.0,18.0,44.0,0.0,424.0,868.0,0.0,0.0,211.0,0.0,0.0,3495.0,673.0,763.0,349.0,0.0,367.0,0.0,4928.0,17.0,75.0,61.0,590.0,1838.0,123.0,2014.0,41.0,67415.0,0.0,9.0,0.0,882.0,3999.0,0.0,0.0,4991.0,127.0,3446.0,0.0,0.0,50.0,558.0
2022-11-30 00:00:00,0.0,0.0,73.0,0.0,4800.0,7.0,137.0,0.0,1968.0,0.0,0.0,111.0,26.0,20385.0,163.0,0.0,0.0,0.0,2329.0,24429.0,0.0,0.0,0.0,219.0,5.0,27.0,0.0,1117.0,0.0,1108.0,329.0,0.0,0.0,0.0,88.0,3041.0,91814.0,130.0,42524.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,11.0,0.0,4259.0,29.0,279.0,5609.0,30.0,187.0,1848.0,50620.0,0.0,118201.0,0.0,588.0,0.0,2.0,648.0,244.0,28.0,0.0,2530.0,0.0,50.0,36.0,199.0,0.0,1043.0,0.0,0.0,0.0,182.0,0.0,0.0,1733.0,950.0,584.0,873.0,694.0,371.0,0.0,6088.0,0.0,38.0,52.0,632.0,1370.0,126.0,1614.0,0.0,57079.0,0.0,20.0,0.0,995.0,3265.0,0.0,0.0,0.0,131.0,4640.0,0.0,0.0,45.0,485.0
2022-12-01 00:00:00,395.0,0.0,0.0,0.0,6619.0,4.0,134.0,0.0,1455.0,0.0,0.0,209.0,19.0,44039.0,221.0,0.0,0.0,0.0,4876.0,22407.0,0.0,0.0,0.0,455.0,8.0,0.0,0.0,995.0,0.0,1094.0,278.0,0.0,0.0,0.0,76.0,2158.0,68382.0,103.0,34834.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,19.0,163.0,0.0,21.0,291.0,4977.0,42.0,377.0,1657.0,36977.0,0.0,109928.0,0.0,532.0,117.0,1.0,509.0,246.0,21.0,0.0,2352.0,0.0,39.0,20.0,184.0,0.0,961.0,0.0,0.0,0.0,195.0,0.0,0.0,8863.0,1238.0,555.0,860.0,2329.0,430.0,0.0,6785.0,0.0,37.0,48.0,572.0,1304.0,130.0,1654.0,0.0,52987.0,0.0,11.0,0.0,1360.0,3278.0,0.0,0.0,0.0,154.0,4386.0,0.0,0.0,69.0,581.0
2022-12-02 00:00:00,0.0,0.0,0.0,0.0,5293.0,4.0,119.0,0.0,1430.0,0.0,0.0,271.0,17.0,33534.0,153.0,0.0,0.0,0.0,5041.0,20548.0,3252.0,0.0,2779.0,322.0,6.0,0.0,4011.0,898.0,0.0,1206.0,331.0,0.0,0.0,0.0,73.0,2155.0,66625.0,101.0,29759.0,5.0,14.0,0.0,0.0,0.0,0.0,1191.0,17.0,206.0,0.0,21.0,275.0,4179.0,31.0,292.0,1775.0,36597.0,0.0,109591.0,0.0,388.0,42.0,1.0,434.0,202.0,12.0,0.0,2200.0,0.0,29.0,32.0,179.0,0.0,878.0,0.0,0.0,0.0,150.0,0.0,0.0,14341.0,0.0,542.0,760.0,0.0,486.0,0.0,6721.0,0.0,38.0,43.0,663.0,1165.0,125.0,1417.0,0.0,52726.0,0.0,5.0,0.0,1159.0,2792.0,0.0,0.0,0.0,125.0,3980.0,302599.0,0.0,102.0,635.0
2022-12-03 00:00:00,0.0,0.0,0.0,0.0,5254.0,0.0,73.0,0.0,1317.0,0.0,56.0,289.0,8.0,35978.0,185.0,0.0,15301.0,2.0,4447.0,19667.0,0.0,1.0,0.0,272.0,14.0,0.0,0.0,889.0,0.0,1032.0,349.0,0.0,0.0,0.0,96.0,1702.0,59008.0,100.0,27687.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,7.0,166.0,0.0,34.0,253.0,3655.0,23.0,319.0,1453.0,33849.0,0.0,89566.0,0.0,421.0,59.0,1.0,424.0,233.0,6.0,0.0,2329.0,0.0,27.0,22.0,149.0,0.0,931.0,0.0,31859.0,37.0,161.0,0.0,338.0,13868.0,2303.0,448.0,274.0,4370.0,446.0,0.0,6669.0,0.0,43.0,41.0,547.0,1023.0,122.0,1572.0,0.0,46564.0,19303.0,8.0,0.0,1204.0,2760.0,4284.0,0.0,0.0,135.0,3506.0,0.0,0.0,64.0,393.0
2022-12-04 00:00:00,0.0,12609.0,0.0,107902.0,4600.0,0.0,90.0,0.0,1215.0,0.0,0.0,0.0,9.0,35409.0,58.0,0.0,0.0,0.0,4027.0,19900.0,0.0,0.0,0.0,289.0,9.0,0.0,0.0,209.0,0.0,976.0,128.0,0.0,0.0,0.0,43.0,1757.0,52908.0,57.0,6591.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,186.0,0.0,4.0,226.0,2548.0,39.0,278.0,795.0,33527.0,0.0,47621.0,0.0,230.0,53.0,0.0,71.0,161.0,13.0,0.0,2128.0,0.0,18.0,28.0,145.0,0.0,808.0,0.0,0.0,0.0,81.0,7091.0,0.0,12746.0,1191.0,105.0,604.0,1456.0,319.0,0.0,6598.0,0.0,4.0,37.0,482.0,1007.0,47.0,540.0,1932.0,23160.0,0.0,8.0,0.0,712.0,1557.0,0.0,0.0,0.0,101.0,3595.0,0.0,1527.0,66.0,205.0
